Time (s);Electrode;Attention;Meditation;Delta;Theta;Low Alpha;High Alpha;Low Beta;High Beta;Low Gamma;Mid Gamma;Blink Strength;Sampling Rate
1.1037109375e+001;1.1400000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1039062500e+001;1.2100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1041015625e+001;8.9000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1042968750e+001;5.1000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1044921875e+001;6.1000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1046875000e+001;1.0100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1048828125e+001;1.3200000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1050781250e+001;1.4100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1052734375e+001;1.3700000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1054687500e+001;1.3200000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1056640625e+001;1.1600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1058593750e+001;1.0300000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1060546875e+001;1.0000000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1062500000e+001;1.1600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1064453125e+001;1.4400000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1066406250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1068359375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1070312500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1072265625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1074218750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1076171875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1078125000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1080078125e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1082031250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1083984375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1085937500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1087890625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1089843750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1091796875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1093750000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1095703125e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1097656250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1099609375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1101562500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1103515625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1105468750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1107421875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1109375000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1111328125e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1113281250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1115234375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1117187500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1119140625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1121093750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1123046875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1125000000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1126953125e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1128906250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1130859375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1132812500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1134765625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1136718750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1138671875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1140625000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1142578125e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1144531250e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1146484375e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1148437500e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1150390625e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1152343750e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1154296875e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1156250000e+001;1.6600000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1158203125e+001;1.6300000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1160156250e+001;1.2900000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1162109375e+001;8.9000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1164062500e+001;7.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1166015625e+001;5.3000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1167968750e+001;2.6000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1169921875e+001;-3.0000000000e+000;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1171875000e+001;-3.9000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1173828125e+001;-7.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1175781250e+001;-1.1000000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1177734375e+001;-1.3000000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1179687500e+001;-1.1400000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1181640625e+001;-7.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1183593750e+001;-3.5000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1185546875e+001;-1.8000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1187500000e+001;-2.2000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1189453125e+001;-2.3000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1191406250e+001;3.0000000000e+000;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1193359375e+001;3.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1195312500e+001;7.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1197265625e+001;1.0100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1199218750e+001;1.2100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1201171875e+001;1.3700000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
